Ciudad,Cultivo,year,Mes,Kilos,Hectáreas,date
Barcelona,Vid,2014,2,3285,271.1841449506086,2014-02-15
Barcelona,Vid,2014,3,48657,229.32544075690632,2014-03-15
Barcelona,Vid,2014,4,20909,398.6980617147447,2014-04-15
Barcelona,Vid,2014,5,20206,310.6018379331964,2014-05-15
Barcelona,Vid,2014,6,12116,454.0101948352256,2014-06-15
Barcelona,Vid,2014,7,14937,92.7385612720662,2014-07-15
Barcelona,Vid,2014,8,7629,78.94864874389162,2014-08-15
Barcelona,Vid,2014,9,20584,26.3579648753268,2014-09-15
Barcelona,Vid,2014,10,34380,368.9912650034081,2014-10-15
Barcelona,Vid,2014,11,18071,84.5310987789137,2014-11-15
Barcelona,Vid,2014,12,3307,401.3107034675481,2014-12-15
Barcelona,Vid,2015,1,6906,442.384020519596,2015-01-15
Barcelona,Vid,2015,2,16149,166.6367478958669,2015-02-15
Barcelona,Vid,2015,3,26150,247.8259017483447,2015-03-15
Barcelona,Vid,2015,4,2283,498.5682969700142,2015-04-15
Barcelona,Vid,2015,5,2529,219.46994708110145,2015-05-15
Barcelona,Vid,2015,6,9438,73.6149599863416,2015-06-15
Barcelona,Vid,2015,7,9004,284.2802849828075,2015-07-15
Barcelona,Vid,2015,8,44360,24.38843796017224,2015-08-15
Barcelona,Vid,2015,9,27515,446.2264459787231,2015-09-15
Barcelona,Vid,2015,10,24172,486.9941210883249,2015-10-15
Barcelona,Vid,2015,11,12739,430.5067560470104,2015-11-15
Barcelona,Vid,2015,12,10587,459.9219198151599,2015-12-15
Barcelona,Vid,2016,1,1645,358.0189713254226,2016-01-15
Barcelona,Vid,2016,2,17299,494.1521276598593,2016-02-15
Barcelona,Vid,2016,3,22953,412.6020798781311,2016-03-15
Barcelona,Vid,2016,4,27475,163.88978954643866,2016-04-15
Barcelona,Vid,2016,5,17087,252.1640991526469,2016-05-15
Barcelona,Vid,2016,6,10346,441.11273783633067,2016-06-15
Barcelona,Vid,2016,7,42945,129.72657098536845,2016-07-15
Barcelona,Vid,2016,8,21215,52.71793923759727,2016-08-15
Barcelona,Vid,2016,9,31112,127.53831525041292,2016-09-15
Barcelona,Vid,2016,10,19099,453.6263383961565,2016-10-15
Barcelona,Vid,2016,11,7450,230.6719796636522,2016-11-15
Barcelona,Vid,2016,12,6433,310.7509352196925,2016-12-15
Barcelona,Vid,2017,1,19710,314.2549980644313,2017-01-15
Barcelona,Vid,2017,2,17021,371.6538704358734,2017-02-15
Barcelona,Vid,2017,3,19058,423.4312899392949,2017-03-15
Barcelona,Vid,2017,4,33602,320.7296477649111,2017-04-15
Barcelona,Vid,2017,5,28516,341.32700541696266,2017-05-15
Barcelona,Vid,2017,6,2089,164.31059842035415,2017-06-15
Barcelona,Vid,2017,7,11487,44.12416259957881,2017-07-15
Barcelona,Vid,2017,8,2958,91.8946856208984,2017-08-15
Barcelona,Vid,2017,9,39547,121.3179829415223,2017-09-15
Barcelona,Vid,2017,10,22447,45.60872708890798,2017-10-15
Barcelona,Vid,2017,11,26215,325.0121359287667,2017-11-15
Barcelona,Vid,2017,12,34209,261.200829041076,2017-12-15
Barcelona,Vid,2018,1,48246,114.1957444218371,2018-01-15
Barcelona,Vid,2018,2,7370,383.9460927168558,2018-02-15
Barcelona,Vid,2018,3,45333,382.031879199813,2018-03-15
Barcelona,Vid,2018,4,17843,124.0539420796315,2018-04-15
Barcelona,Vid,2018,5,34160,396.3391981941164,2018-05-15
Barcelona,Vid,2018,6,30516,450.4352202083212,2018-06-15
Barcelona,Vid,2018,7,22125,338.6588328338587,2018-07-15
Barcelona,Vid,2018,8,3454,92.84972447443631,2018-08-15
Barcelona,Vid,2018,9,18761,229.05721646514849,2018-09-15
Barcelona,Vid,2018,10,3597,121.09788763252024,2018-10-15
Barcelona,Vid,2018,11,21980,277.85762789201635,2018-11-15
Barcelona,Vid,2018,12,47738,488.6321609702231,2018-12-15
Barcelona,Trigo,2008,1,13109,244.74433092064208,2008-01-15
Barcelona,Trigo,2008,2,43864,30.592090833988596,2008-02-15
Barcelona,Trigo,2008,3,24383,23.31575788451364,2008-03-15
Barcelona,Trigo,2008,4,48717,147.21829147973983,2008-04-15
Barcelona,Trigo,2008,5,19351,356.7672799020032,2008-05-15
Barcelona,Trigo,2008,6,16282,414.75913531662025,2008-06-15
Barcelona,Trigo,2008,7,22778,404.4043206523049,2008-07-15
Barcelona,Trigo,2008,8,6075,491.0813596977075,2008-08-15
Barcelona,Trigo,2008,9,29365,366.0687861144584,2008-09-15
Barcelona,Trigo,2008,10,12002,317.8366741270079,2008-10-15
Barcelona,Trigo,2008,11,30304,147.94538722331566,2008-11-15
Barcelona,Trigo,2008,12,5493,117.03715961282047,2008-12-15
Barcelona,Trigo,2009,1,35228,274.94225355600605,2009-01-15
Barcelona,Trigo,2009,2,32655,139.02473403906805,2009-02-15
Barcelona,Trigo,2009,3,7816,239.6963030776079,2009-03-15
Barcelona,Trigo,2009,4,48192,414.02205596264577,2009-04-15
Barcelona,Trigo,2009,5,30492,155.64652577722242,2009-05-15
Barcelona,Trigo,2009,6,33698,367.8206120741715,2009-06-15
Barcelona,Trigo,2009,7,33808,33.58998962939319,2009-07-15
Barcelona,Trigo,2009,8,9259,439.84733400947823,2009-08-15
Barcelona,Trigo,2009,9,15849,337.2242947809392,2009-09-15
Barcelona,Trigo,2009,10,25173,176.7988632412867,2009-10-15
Barcelona,Trigo,2009,11,6374,48.69488947350602,2009-11-15
Barcelona,Trigo,2009,12,36292,420.694569940443,2009-12-15
Barcelona,Trigo,2010,1,10885,220.29947076421487,2010-01-15
Barcelona,Trigo,2010,2,1778,497.7643829337418,2010-02-15
Barcelona,Trigo,2010,3,2492,265.5083876313588,2010-03-15
Barcelona,Trigo,2010,4,14615,417.3730220489978,2010-04-15
Barcelona,Trigo,2010,5,43946,249.30356820164,2010-05-15
Barcelona,Trigo,2010,6,8156,55.990069563444536,2010-06-15
Barcelona,Trigo,2010,7,20900,25.99638199737762,2010-07-15
Barcelona,Trigo,2010,8,26634,416.3505316652102,2010-08-15
Barcelona,Trigo,2010,9,45096,22.319559555863638,2010-09-15
Barcelona,Trigo,2010,10,34110,220.9094310572852,2010-10-15
Barcelona,Trigo,2010,11,27955,456.2315239232184,2010-11-15
Barcelona,Trigo,2010,12,7317,389.2010313077767,2010-12-15
Barcelona,Trigo,2011,1,43856,176.99969289702483,2011-01-15
Barcelona,Trigo,2011,2,24132,93.58513666297412,2011-02-15
Barcelona,Trigo,2011,3,15868,319.34070101507444,2011-03-15
Barcelona,Trigo,2011,4,31483,396.5131093136262,2011-04-15
Barcelona,Trigo,2011,5,13466,126.34239950365507,2011-05-15
Barcelona,Trigo,2011,6,18862,74.52978485129887,2011-06-15
Barcelona,Trigo,2011,7,34539,198.41055054595816,2011-07-15
Barcelona,Trigo,2011,8,9770,329.5898871772815,2011-08-15
Barcelona,Trigo,2011,9,1193,143.06869472800952,2011-09-15
Barcelona,Trigo,2011,10,12190,492.0817532991645,2011-10-15
Barcelona,Trigo,2011,11,33327,320.7109753744023,2011-11-15
Barcelona,Trigo,2011,12,41197,446.8252076555184,2011-12-15
Barcelona,Trigo,2012,1,29369,187.308015670518,2012-01-15
Barcelona,Trigo,2012,2,22259,305.9951217648974,2012-02-15
Barcelona,Trigo,2012,3,5378,78.61180780112566,2012-03-15
Barcelona,Trigo,2012,4,20835,240.12446959354745,2012-04-15
Barcelona,Trigo,2012,5,46496,172.36003348049488,2012-05-15
Barcelona,Trigo,2012,6,3800,315.0346509075752,2012-06-15
Barcelona,Trigo,2012,7,9333,309.28223482712644,2012-07-15
Barcelona,Trigo,2012,8,31519,299.5250462228103,2012-08-15
Barcelona,Trigo,2012,9,22180,12.697841588606202,2012-09-15
Barcelona,Trigo,2012,10,18709,34.25345821189664,2012-10-15
Barcelona,Trigo,2012,11,18543,27.99346762540236,2012-11-15
Barcelona,Trigo,2012,12,38755,149.60493055017082,2012-12-15
Barcelona,Trigo,2013,1,31502,403.2669829941083,2013-01-15
Barcelona,Trigo,2013,2,18087,261.20718571864404,2013-02-15
Barcelona,Trigo,2013,3,6482,31.750008363718678,2013-03-15
Barcelona,Trigo,2013,4,23760,204.53737020622395,2013-04-15
Barcelona,Trigo,2013,5,47628,149.4355278638198,2013-05-15
Barcelona,Trigo,2013,6,34623,270.4837376561711,2013-06-15
Barcelona,Trigo,2013,7,45602,258.63184997172635,2013-07-15
Barcelona,Trigo,2013,8,4112,24.53742930172251,2013-08-15
Barcelona,Trigo,2013,9,23207,354.1067953555155,2013-09-15
Barcelona,Trigo,2013,10,17018,230.79253930173564,2013-10-15
Barcelona,Trigo,2013,11,45199,216.69580748402737,2013-11-15
Barcelona,Trigo,2013,12,45363,442.3066924864753,2013-12-15
Barcelona,Trigo,2014,1,43092,307.87355490444486,2014-01-15
Barcelona,Trigo,2014,2,4311,155.3965441410041,2014-02-15
Barcelona,Trigo,2014,3,34755,412.387158449611,2014-03-15
Barcelona,Trigo,2014,4,38383,432.8114464270821,2014-04-15
Barcelona,Trigo,2014,5,14654,361.6103411184813,2014-05-15
Barcelona,Trigo,2014,6,1726,29.873781396893897,2014-06-15
Barcelona,Trigo,2014,7,2875,346.42905761137735,2014-07-15
Barcelona,Trigo,2014,8,5033,335.99312996924704,2014-08-15
Barcelona,Trigo,2014,9,4744,233.5558893882156,2014-09-15
Barcelona,Trigo,2014,10,17977,55.219548115896046,2014-10-15
Barcelona,Trigo,2014,11,35542,215.28441719186296,2014-11-15
Barcelona,Trigo,2014,12,14395,451.157421356393,2014-12-15
Barcelona,Trigo,2015,1,17715,49.28820690013269,2015-01-15
Barcelona,Trigo,2015,2,20086,377.4268745738685,2015-02-15
Barcelona,Trigo,2015,3,6889,337.60059689422786,2015-03-15
Barcelona,Trigo,2015,4,21584,326.7605441610574,2015-04-15
Barcelona,Trigo,2015,5,35610,300.8937876921838,2015-05-15
Barcelona,Trigo,2015,6,10101,321.6870627406757,2015-06-15
Barcelona,Trigo,2015,7,12381,66.71142727256563,2015-07-15
Barcelona,Trigo,2015,8,41486,438.112310798509,2015-08-15
Barcelona,Trigo,2015,9,20539,322.55977540518063,2015-09-15
Barcelona,Trigo,2015,10,12777,269.6958462339452,2015-10-15
Barcelona,Trigo,2015,11,34154,271.64406154840424,2015-11-15
Barcelona,Trigo,2015,12,7439,411.8061882684845,2015-12-15
Barcelona,Trigo,2016,1,29669,270.9214227242018,2016-01-15
Barcelona,Trigo,2016,2,3282,248.14024196082548,2016-02-15
Barcelona,Trigo,2016,3,25364,205.69068671339852,2016-03-15
Barcelona,Trigo,2016,4,39244,70.27161461063537,2016-04-15
Barcelona,Trigo,2016,5,13336,115.86516885572672,2016-05-15
Barcelona,Trigo,2016,6,40832,367.2950088992295,2016-06-15
Barcelona,Trigo,2016,7,39392,43.01843184490603,2016-07-15
Barcelona,Trigo,2016,8,11516,349.3214850679204,2016-08-15
Barcelona,Trigo,2016,9,36426,48.03117591840602,2016-09-15
Barcelona,Trigo,2016,10,35888,160.0936144013242,2016-10-15
Barcelona,Trigo,2016,11,37027,120.87676302497358,2016-11-15
Barcelona,Trigo,2016,12,35591,412.9869630974564,2016-12-15
Barcelona,Trigo,2017,1,14467,293.8405133720581,2017-01-15
Barcelona,Trigo,2017,2,4134,58.44807264391135,2017-02-15
Barcelona,Trigo,2017,3,16434,295.2773858311158,2017-03-15
Barcelona,Trigo,2017,4,11233,191.32564399038503,2017-04-15
Barcelona,Trigo,2017,5,2141,355.73707269547407,2017-05-15
Barcelona,Trigo,2017,6,21384,267.6481734479286,2017-06-15
Barcelona,Trigo,2017,7,37129,91.76149883238888,2017-07-15
Barcelona,Trigo,2017,8,12172,326.41284994685003,2017-08-15
Barcelona,Trigo,2017,9,40332,446.1475472400661,2017-09-15
Barcelona,Trigo,2017,10,28840,473.8557726568376,2017-10-15
Barcelona,Trigo,2017,11,6906,22.46940235381793,2017-11-15
Barcelona,Trigo,2017,12,41379,195.66603624881904,2017-12-15
Barcelona,Trigo,2018,1,45014,45.13882553534899,2018-01-15
Barcelona,Trigo,2018,2,29797,302.03453266990607,2018-02-15
Barcelona,Trigo,2018,3,12120,341.7891134701546,2018-03-15
Barcelona,Trigo,2018,4,23852,270.23181899376897,2018-04-15
Barcelona,Trigo,2018,5,12951,116.76735158494516,2018-05-15
Barcelona,Trigo,2018,6,49613,232.4607943860963,2018-06-15
Barcelona,Trigo,2018,7,49515,92.0062692379277,2018-07-15
Barcelona,Trigo,2018,8,43417,247.9389528331049,2018-08-15
Barcelona,Trigo,2018,9,43359,488.9515378152803,2018-09-15
Barcelona,Trigo,2018,10,29226,482.36852948767415,2018-10-15
Barcelona,Trigo,2018,11,25323,58.658079349309546,2018-11-15
Barcelona,Trigo,2018,12,8597,25.168337550478327,2018-12-15
Barcelona,Maíz,2008,1,7591,212.93360992083112,2008-01-15
Barcelona,Maíz,2008,2,12826,21.442527200811096,2008-02-15
Barcelona,Maíz,2008,3,15138,82.06030677762831,2008-03-15
Barcelona,Maíz,2008,4,3169,66.90809049825755,2008-04-15
Barcelona,Maíz,2008,5,7313,193.6537482130802,2008-05-15
Barcelona,Maíz,2008,6,32778,445.3177994312538,2008-06-15
Barcelona,Maíz,2008,7,31403,497.4804067990676,2008-07-15
Barcelona,Maíz,2008,8,7344,492.1664499731275,2008-08-15
Barcelona,Maíz,2008,9,21538,480.95638784972056,2008-09-15
Barcelona,Maíz,2008,10,6619,25.15944591835757,2008-10-15
Barcelona,Maíz,2008,11,37575,176.78968108470778,2008-11-15
Barcelona,Maíz,2008,12,46123,490.2534062827458,2008-12-15
Barcelona,Maíz,2009,1,16848,281.3186278254255,2009-01-15
Barcelona,Maíz,2009,2,11913,92.48510840037382,2009-02-15
Barcelona,Maíz,2009,3,22300,418.4884813494169,2009-03-15
Barcelona,Maíz,2009,4,47633,415.1393371602453,2009-04-15
Barcelona,Maíz,2009,5,5857,38.24731527752219,2009-05-15
Barcelona,Maíz,2009,6,44949,341.91978754417124,2009-06-15
Barcelona,Maíz,2009,7,27132,483.5445190745396,2009-07-15
Barcelona,Maíz,2009,8,1358,276.9655521971416,2009-08-15
Barcelona,Maíz,2009,9,20840,294.429124486911,2009-09-15
Barcelona,Maíz,2009,10,26879,499.8597640363979,2009-10-15
Barcelona,Maíz,2009,11,38772,316.8548174963213,2009-11-15
Barcelona,Maíz,2009,12,27762,111.5814115619034,2009-12-15
Barcelona,Maíz,2010,1,40420,496.9857105608521,2010-01-15
Barcelona,Maíz,2010,2,21219,157.23979894421186,2010-02-15
Barcelona,Maíz,2010,3,10429,288.99490697931856,2010-03-15
Barcelona,Maíz,2010,4,40673,236.1083008247832,2010-04-15
Barcelona,Maíz,2010,5,49980,82.51223220925904,2010-05-15
Barcelona,Maíz,2010,6,15852,243.01755836854505,2010-06-15
Barcelona,Maíz,2010,7,44171,454.4019763290687,2010-07-15
Barcelona,Maíz,2010,8,11238,482.37413511110174,2010-08-15
Barcelona,Maíz,2010,9,2140,303.5690866697593,2010-09-15
Barcelona,Maíz,2010,10,27421,271.3594480950277,2010-10-15
Barcelona,Maíz,2010,11,20595,28.6109660120282,2010-11-15
Barcelona,Maíz,2010,12,45789,397.3497991946937,2010-12-15
Barcelona,Maíz,2011,1,17859,38.29311541589515,2011-01-15
Barcelona,Maíz,2011,2,2207,145.1261084431649,2011-02-15
Barcelona,Maíz,2011,3,1557,26.886017118250003,2011-03-15
Barcelona,Maíz,2011,4,14893,82.91002500850666,2011-04-15
Barcelona,Maíz,2011,5,38529,490.6838152997157,2011-05-15
Barcelona,Maíz,2011,6,39635,379.76439858331,2011-06-15
Barcelona,Maíz,2011,7,13869,298.4784458443467,2011-07-15
Barcelona,Maíz,2011,8,41697,250.7949069889928,2011-08-15
Barcelona,Maíz,2011,9,29064,285.7287325209462,2011-09-15
Barcelona,Maíz,2011,10,3454,199.40484834328365,2011-10-15
Barcelona,Maíz,2011,11,13991,251.23948520057917,2011-11-15
Barcelona,Maíz,2011,12,37593,365.6010669777751,2011-12-15
Barcelona,Maíz,2012,1,49077,233.42984512236907,2012-01-15
Barcelona,Maíz,2012,2,22083,415.4842718320885,2012-02-15
Barcelona,Maíz,2012,3,7142,299.7893121170192,2012-03-15
Barcelona,Maíz,2012,4,42862,478.4631003698472,2012-04-15
Barcelona,Maíz,2012,5,20503,498.1002453233261,2012-05-15
Barcelona,Maíz,2012,6,35631,428.4413638081568,2012-06-15
Barcelona,Maíz,2012,7,9016,323.69717266421566,2012-07-15
Barcelona,Maíz,2012,8,16072,447.6142005457533,2012-08-15
Barcelona,Maíz,2012,9,15482,162.83054920209742,2012-09-15
Barcelona,Maíz,2012,10,22826,229.67633713101688,2012-10-15
Barcelona,Maíz,2012,11,47092,486.05119077138846,2012-11-15
Barcelona,Maíz,2012,12,27910,369.6745836687601,2012-12-15
Barcelona,Maíz,2013,1,34905,243.6532994757304,2013-01-15
Barcelona,Maíz,2013,2,37188,24.969233975756183,2013-02-15
Barcelona,Maíz,2013,3,37674,349.3408914531829,2013-03-15
Barcelona,Maíz,2013,4,23313,319.9466138832557,2013-04-15
Barcelona,Maíz,2013,5,1276,185.77060745433656,2013-05-15
Barcelona,Maíz,2013,6,40105,173.36958785796415,2013-06-15
Barcelona,Maíz,2013,7,16906,113.24543229492956,2013-07-15
Barcelona,Maíz,2013,8,21536,398.7630670096204,2013-08-15
Barcelona,Maíz,2013,9,28810,498.9322192841693,2013-09-15
Barcelona,Maíz,2013,10,11503,497.37783436439895,2013-10-15
Barcelona,Maíz,2013,11,12590,11.135598473358794,2013-11-15
Barcelona,Maíz,2013,12,13866,371.55606409514974,2013-12-15
Barcelona,Maíz,2014,1,33792,320.12410203243275,2014-01-15
Barcelona,Maíz,2014,2,21620,379.1796819059148,2014-02-15
Barcelona,Maíz,2014,3,9068,412.7440516105655,2014-03-15
Barcelona,Maíz,2014,4,42160,385.3968070698372,2014-04-15
Barcelona,Maíz,2014,5,21131,353.01679365833115,2014-05-15
Barcelona,Maíz,2014,6,16038,53.41630984514274,2014-06-15
Barcelona,Maíz,2014,7,12528,364.3432483676685,2014-07-15
Barcelona,Maíz,2014,8,49511,346.8291184267564,2014-08-15
Barcelona,Maíz,2014,9,35782,42.34482362871837,2014-09-15
Barcelona,Maíz,2014,10,20810,279.0738647758146,2014-10-15
Barcelona,Maíz,2014,11,42869,406.03525290451887,2014-11-15
Barcelona,Maíz,2014,12,45716,351.90057527598043,2014-12-15
Barcelona,Maíz,2015,1,3092,478.0064515729337,2015-01-15
Barcelona,Maíz,2015,2,39010,435.782683616781,2015-02-15
Barcelona,Maíz,2015,3,6185,47.66241688532012,2015-03-15
Barcelona,Maíz,2015,4,13449,399.31261680046686,2015-04-15
Barcelona,Maíz,2015,5,41591,244.3473432556595,2015-05-15
Barcelona,Maíz,2015,6,40233,45.72189933027272,2015-06-15
Barcelona,Maíz,2015,7,47092,336.75866629699124,2015-07-15
Barcelona,Maíz,2015,8,31622,123.86831829746345,2015-08-15
Barcelona,Maíz,2015,9,3951,153.3323946246635,2015-09-15
Barcelona,Maíz,2015,10,5727,208.50032031850756,2015-10-15
Barcelona,Maíz,2015,11,37469,167.53289361146216,2015-11-15
Barcelona,Maíz,2015,12,29454,120.75420892983986,2015-12-15
Barcelona,Maíz,2016,1,16592,117.4442413426991,2016-01-15
Barcelona,Maíz,2016,2,36596,305.71161706125554,2016-02-15
Barcelona,Maíz,2016,3,47132,213.89949975483523,2016-03-15
Barcelona,Maíz,2016,4,48829,102.04299774350932,2016-04-15
Barcelona,Maíz,2016,5,17566,256.5111358821198,2016-05-15
Barcelona,Maíz,2016,6,39333,232.43395557309492,2016-06-15
Barcelona,Maíz,2016,7,25035,316.1440927668072,2016-07-15
Barcelona,Maíz,2016,8,26235,344.4824383994672,2016-08-15
Barcelona,Maíz,2016,9,16373,236.95463120815745,2016-09-15
Barcelona,Maíz,2016,10,17237,413.0420492482564,2016-10-15
Barcelona,Maíz,2016,11,15743,152.08535828236842,2016-11-15
Barcelona,Maíz,2016,12,47109,264.8832472322681,2016-12-15
Barcelona,Maíz,2017,1,34996,459.2279284441442,2017-01-15
Barcelona,Maíz,2017,2,6585,206.70835914746488,2017-02-15
Barcelona,Maíz,2017,3,39814,149.2943055344832,2017-03-15
Barcelona,Maíz,2017,4,38713,413.651264149571,2017-04-15
Barcelona,Maíz,2017,5,49766,36.62269706322287,2017-05-15
Barcelona,Maíz,2017,6,15027,207.1988523424978,2017-06-15
Barcelona,Maíz,2017,7,47520,10.065999572197809,2017-07-15
Barcelona,Maíz,2017,8,24545,393.67815228519913,2017-08-15
Barcelona,Maíz,2017,9,4167,300.808023858208,2017-09-15
Barcelona,Maíz,2017,10,23736,40.71791459471427,2017-10-15
Barcelona,Maíz,2017,11,15087,11.871762102705723,2017-11-15
Barcelona,Maíz,2017,12,16275,373.042987514515,2017-12-15
Barcelona,Maíz,2018,1,6276,466.1348123097961,2018-01-15
Barcelona,Maíz,2018,2,38496,186.51462021220965,2018-02-15
Barcelona,Maíz,2018,3,33402,286.8423352608742,2018-03-15
Barcelona,Maíz,2018,4,6793,163.54047961672015,2018-04-15
Barcelona,Maíz,2018,5,32331,454.5279125647049,2018-05-15
Barcelona,Maíz,2018,6,26394,222.57053559249948,2018-06-15
Barcelona,Maíz,2018,7,3224,194.88369408909853,2018-07-15
Barcelona,Maíz,2018,8,49695,482.398424080153,2018-08-15
Barcelona,Maíz,2018,9,45452,66.85111386060295,2018-09-15
Barcelona,Maíz,2018,10,42430,251.96887982389504,2018-10-15
Barcelona,Maíz,2018,11,45859,320.02882058681445,2018-11-15
Barcelona,Maíz,2018,12,24478,12.138002128651452,2018-12-15
Vigo,Olivo,2008,1,29694,134.57337803686084,2008-01-15
Vigo,Olivo,2008,2,34002,336.5288526533212,2008-02-15
Vigo,Olivo,2008,3,25427,73.50431908576655,2008-03-15
Vigo,Olivo,2008,4,29099,354.2448457520554,2008-04-15
Vigo,Olivo,2008,5,10821,141.79433548173913,2008-05-15
Vigo,Olivo,2008,6,17211,393.0936930390184,2008-06-15
Vigo,Olivo,2008,7,2316,33.61114607271515,2008-07-15
Vigo,Olivo,2008,8,18508,254.2996917577975,2008-08-15
Vigo,Olivo,2008,9,16206,255.1965613979986,2008-09-15
Vigo,Olivo,2008,10,23056,243.2241881957114,2008-10-15
Vigo,Olivo,2008,11,2519,112.35253476253024,2008-11-15
Vigo,Olivo,2008,12,39861,387.68250294930107,2008-12-15
Vigo,Olivo,2009,1,10083,430.88877585610845,2009-01-15
Vigo,Olivo,2009,2,14324,214.0871716329007,2009-02-15
Vigo,Olivo,2009,3,25972,213.74077533685056,2009-03-15
Vigo,Olivo,2009,4,16233,113.87708680234245,2009-04-15
Vigo,Olivo,2009,5,21808,436.1839565740383,2009-05-15
Vigo,Olivo,2009,6,35773,115.71293279646252,2009-06-15
Vigo,Olivo,2009,7,11860,379.47128711490734,2009-07-15
Vigo,Olivo,2009,8,19156,154.69772401019807,2009-08-15
Vigo,Olivo,2009,9,19135,466.09557568508,2009-09-15
Vigo,Olivo,2009,10,31499,371.912754484842,2009-10-15
Vigo,Olivo,2009,11,20604,344.2750015070391,2009-11-15
Vigo,Olivo,2009,12,9547,51.81725487731917,2009-12-15
Vigo,Olivo,2010,1,34002,190.2151340005149,2010-01-15
Vigo,Olivo,2010,2,8480,413.4216206121517,2010-02-15
Vigo,Olivo,2010,3,11293,262.77233232904075,2010-03-15
Vigo,Olivo,2010,4,3100,347.14177747964675,2010-04-15
Vigo,Olivo,2010,5,29172,195.75608384924877,2010-05-15
Vigo,Olivo,2010,6,19199,420.7500261773954,2010-06-15
Vigo,Olivo,2010,7,9016,70.94051551025001,2010-07-15
Vigo,Olivo,2010,8,32881,25.396692540523738,2010-08-15
Vigo,Olivo,2010,9,42346,208.10197615488585,2010-09-15
Vigo,Olivo,2010,10,35832,453.972283986319,2010-10-15
Vigo,Olivo,2010,11,25087,365.1796846643584,2010-11-15
Vigo,Olivo,2010,12,32128,482.1146280349183,2010-12-15
Vigo,Olivo,2011,1,20643,204.8473140000977,2011-01-15
Vigo,Olivo,2011,2,45864,162.81329037927276,2011-02-15
Vigo,Olivo,2011,3,20611,140.9537885988617,2011-03-15
Vigo,Olivo,2011,4,11704,265.4350633505281,2011-04-15
Vigo,Olivo,2011,5,3745,429.9934843295783,2011-05-15
Vigo,Olivo,2011,6,33245,18.304355795894686,2011-06-15
Vigo,Olivo,2011,7,6818,197.46435854961132,2011-07-15
Vigo,Olivo,2011,8,31116,140.13558814971697,2011-08-15
Vigo,Olivo,2011,9,21447,172.72868904263686,2011-09-15
Vigo,Olivo,2011,10,30336,388.83951822014905,2011-10-15
Vigo,Olivo,2011,11,5025,119.3990588975462,2011-11-15
Vigo,Olivo,2011,12,21093,289.6183157016581,2011-12-15
Vigo,Olivo,2012,1,34487,156.90225850696558,2012-01-15
