Ciudad,Cultivo,year,Mes,Kilos,Hectáreas,tempC,precipMM,sunHour,uvIndex,produccion_por_hectarea
Lisboa,Olivo,2015,7,87513,13490.714691109353,26.322580645161292,0.022580645161290325,12.97741935483871,5.774193548387097,6.4869061427614945
Lisboa,Olivo,2015,8,376123,8443.712585289133,26.161290322580644,0.05161290322580645,11.203225806451613,5.580645161290323,44.54474216179406
Lisboa,Olivo,2015,9,754830,4753.293967984233,24.266666666666666,0.7666666666666667,10.523333333333333,5.2,158.80145538739038
Lisboa,Olivo,2015,10,86087,14766.35955307226,21.483870967741936,2.035483870967742,9.880645161290323,4.838709677419355,5.829940662801273
Lisboa,Olivo,2015,11,473160,14891.595562257193,19.533333333333335,0.7766666666666667,9.406666666666666,4.7,31.77362680995889
Lisboa,Olivo,2015,12,593991,13696.197854747907,17.161290322580644,0.6645161290322581,8.596774193548388,4.032258064516129,43.369043460049596
Lisboa,Olivo,2016,1,1322491,1574.6838257891018,15.838709677419354,1.3612903225806452,8.151612903225805,3.806451612903226,839.8454206115164
Lisboa,Olivo,2016,2,1221219,5572.2404513999045,15.206896551724139,1.2310344827586208,8.831034482758621,3.586206896551724,219.16121722514598
Lisboa,Olivo,2016,3,1416142,10991.604730739647,15.612903225806452,0.7580645161290323,10.296774193548387,3.7419354838709675,128.8385121818973
Lisboa,Olivo,2016,4,299940,7433.4211124365365,17.866666666666667,1.1066666666666667,10.2,4.266666666666667,40.35019615640816
Lisboa,Olivo,2016,5,175336,2795.334463999412,19.387096774193548,2.135483870967742,10.693548387096774,4.419354838709677,62.72451553047388
Lisboa,Olivo,2016,6,802050,6813.971976246843,24.533333333333335,0.013333333333333334,13.34,5.466666666666667,117.70667722084933
Lisboa,Olivo,2016,7,69502,515.2722266309133,27.096774193548388,0.21935483870967745,12.529032258064515,5.903225806451613,134.88404072238868
Lisboa,Olivo,2016,8,914841,9440.574832749839,28.64516129032258,0.0967741935483871,11.44516129032258,6.096774193548387,96.90522200262315
Lisboa,Olivo,2016,9,579060,5617.9941852617185,26.433333333333334,0.16,11.46,5.666666666666667,103.07237439282328
Lisboa,Olivo,2016,10,1163306,7659.681044804662,22.193548387096776,0.6387096774193549,10.390322580645162,4.967741935483871,151.87394790923267
Lisboa,Olivo,2016,11,359160,4379.585232065171,17.666666666666668,1.6533333333333333,9.4,4.266666666666667,82.00776579718256
Lisboa,Olivo,2016,12,362173,3263.9008563793454,16.225806451612904,0.9096774193548387,9.464516129032257,4.064516129032258,110.9632356914663
Lisboa,Olivo,2017,1,1059332,5088.229452586678,14.580645161290322,1.2193548387096773,9.248387096774193,3.5483870967741935,208.19265519983037
Lisboa,Olivo,2017,2,635600,681.9883593789,15.857142857142858,0.7142857142857143,9.1,3.607142857142857,931.9807167659771
Lisboa,Olivo,2017,3,669414,8049.439784275628,17.161290322580644,1.3580645161290321,10.106451612903227,3.935483870967742,83.1628061008274
Lisboa,Olivo,2017,4,523440,1427.833972003535,21.6,0.23666666666666666,11.196666666666665,4.733333333333333,366.59724468210374
Lisboa,Olivo,2017,5,992651,7029.075607782774,22.741935483870968,0.9741935483870967,11.125806451612902,5.032258064516129,141.22070317481166
Lisboa,Olivo,2017,6,59040,14275.947284226273,26.166666666666668,0.26666666666666666,13.653333333333334,5.666666666666667,4.13562748758776
Lisboa,Olivo,2017,7,1116310,10678.683059878029,26.903225806451612,0.06451612903225806,12.951612903225806,5.612903225806452,104.53629850615216
Lisboa,Olivo,2017,8,821376,3917.4129834818154,27.806451612903224,0.17741935483870971,11.561290322580644,5.870967741935484,209.67306828854103
Lisboa,Olivo,2017,9,958080,10842.567271587337,25.6,0.0033333333333333335,11.413333333333332,5.433333333333334,88.36283658673933
Lisboa,Olivo,2017,10,1193283,4369.659427383868,25.580645161290324,0.39354838709677414,10.896774193548387,5.548387096774194,273.08375396991136
Lisboa,Olivo,2017,11,338760,3873.9305972132297,18.866666666666667,0.7133333333333334,9.636666666666667,4.366666666666666,87.4460684049663
Lisboa,Olivo,2017,12,564417,2865.513636657991,15.32258064516129,0.49677419354838703,8.535483870967742,3.5483870967741935,196.96887593886024
Lisboa,Olivo,2018,1,1175489,11891.53228825493,14.96774193548387,0.8483870967741935,9.016129032258064,3.5806451612903225,98.85092782878881
Lisboa,Olivo,2018,2,1197196,9401.30283262724,14.571428571428571,0.8142857142857142,9.75357142857143,3.5,127.34362686894086
Lisboa,Olivo,2018,3,1389110,10111.159820765108,14.838709677419354,2.1774193548387095,9.935483870967742,3.6451612903225805,137.38384365631424
Lisboa,Olivo,2018,4,196020,9640.790434333689,17.4,1.9266666666666665,10.593333333333334,4.066666666666666,20.33235773924876
Lisboa,Olivo,2018,5,1136770,6654.993132319503,20.225806451612904,0.18709677419354842,11.241935483870968,4.645161290322581,170.81460151767203
Lisboa,Olivo,2018,6,1414770,13062.58521395099,23.1,0.38333333333333336,13.006666666666666,5.1,108.30704464909515
Lisboa,Olivo,2018,7,1093308,15196.282985959648,24.548387096774192,0.07741935483870968,12.95483870967742,5.548387096774194,71.94575153740844
Lisboa,Olivo,2018,8,847416,4384.722952029901,29.903225806451612,0.06774193548387097,11.47741935483871,6.290322580645161,193.26557442077157
Lisboa,Olivo,2018,9,1018770,408.1600954935936,28.066666666666666,0.06333333333333334,11.379999999999999,5.9,2496.0058840832726
Lisboa,Olivo,2018,10,297197,463.63821692809597,22.580645161290324,0.6193548387096774,10.583870967741936,5.032258064516129,641.0105749459632
Lisboa,Olivo,2018,11,674940,8667.684117744286,16.833333333333332,1.8933333333333333,8.696666666666665,4.0,77.86855067990747
Lisboa,Olivo,2018,12,1327823,7096.644046159731,16.483870967741936,0.31935483870967746,8.74516129032258,3.774193548387097,187.10576314145789
Lisboa,Trigo,2008,7,1426279,6957.847337368976,24.741935483870968,0.0,12.95483870967742,5.612903225806452,204.98854470976792
Lisboa,Trigo,2008,8,224936,7459.948182269223,24.70967741935484,0.009677419354838712,11.558064516129033,5.774193548387097,30.15248826186582
Lisboa,Trigo,2008,9,912030,3973.347814534232,24.033333333333335,0.48000000000000004,11.33,5.4,229.53691510817583
Lisboa,Trigo,2008,10,423584,7205.63467399699,20.516129032258064,0.7548387096774193,10.751612903225807,4.774193548387097,58.78510626254613
Lisboa,Trigo,2008,11,1478370,10518.26129440278,16.4,0.5333333333333333,9.81,4.033333333333333,140.55269769602552
Lisboa,Trigo,2008,12,843355,6239.0485869830145,14.161290322580646,1.3516129032258064,8.316129032258065,3.5806451612903225,135.17365480364322
Lisboa,Trigo,2009,1,687642,2094.8529528259505,12.774193548387096,1.8709677419354838,7.967741935483871,3.3548387096774195,328.2531115476974
Lisboa,Trigo,2009,2,477204,12912.778508470947,15.0,1.6464285714285716,9.860714285714286,3.75,36.95595023851359
Lisboa,Trigo,2009,3,43400,7090.1260615405745,18.06451612903226,0.1903225806451613,10.861290322580645,4.387096774193548,6.1211887663630415
Lisboa,Trigo,2009,4,132360,9066.985915479185,16.566666666666666,1.05,10.469999999999999,3.9,14.598015397160221
Lisboa,Trigo,2009,5,89125,3534.495457186964,20.93548387096774,0.42258064516129035,11.274193548387096,4.967741935483871,25.215763064223275
Lisboa,Trigo,2009,6,1126080,7992.307864713673,24.1,0.5333333333333333,13.543333333333333,5.433333333333334,140.89547338030906
Lisboa,Trigo,2009,7,418159,4234.9843211509215,24.677419354838708,0.04516129032258065,12.941935483870967,5.806451612903226,98.73920852825233
Lisboa,Trigo,2009,8,693501,8464.890435374773,26.548387096774192,0.01935483870967742,11.525806451612903,5.967741935483871,81.9267544328583
Lisboa,Trigo,2009,9,159330,11794.408922886672,24.833333333333332,0.09333333333333332,11.553333333333333,5.666666666666667,13.508943181614235
Lisboa,Trigo,2009,10,121954,13518.330354971526,23.032258064516128,1.5354838709677419,10.516129032258064,5.354838709677419,9.021380362638496
Lisboa,Trigo,2009,11,836160,3942.8429107315305,17.966666666666665,1.1666666666666667,8.763333333333332,4.433333333333334,212.07033070583685
Lisboa,Trigo,2009,12,1304883,10530.225247197299,15.03225806451613,2.596774193548387,8.01290322580645,3.774193548387097,123.9178620939096
Lisboa,Trigo,2010,1,1206179,10377.715280376251,13.935483870967742,1.632258064516129,7.770967741935484,3.3548387096774195,116.22779845201816
Lisboa,Trigo,2010,2,820736,5373.837029334001,13.714285714285714,2.85,8.657142857142857,3.4642857142857144,152.7281150358437
Lisboa,Trigo,2010,3,755935,3361.3243663300673,15.741935483870968,1.5032258064516129,10.096774193548388,3.903225806451613,224.8920120807438
Lisboa,Trigo,2010,4,1004130,1964.498981909143,19.266666666666666,1.0666666666666667,10.979999999999999,4.666666666666667,511.1379589640533
Lisboa,Trigo,2010,5,1308572,10211.876342507134,20.419354838709676,0.6000000000000001,10.94516129032258,4.741935483870968,128.142170558122
Lisboa,Trigo,2010,6,420780,8250.157840381633,22.9,0.4233333333333334,13.370000000000001,5.233333333333333,51.002660572192845
Lisboa,Trigo,2010,7,199485,15085.142010135887,26.806451612903224,0.016129032258064516,13.12258064516129,6.0,13.22393914926115
Lisboa,Trigo,2010,8,116653,1390.1716577621048,29.677419354838708,0.2064516129032258,11.561290322580644,6.161290322580645,83.91265880631443
Lisboa,Trigo,2010,9,1110270,11226.428785793927,25.866666666666667,0.16,11.186666666666666,5.566666666666666,98.89787938662654
Lisboa,Trigo,2010,10,203794,6568.549454675661,20.806451612903224,1.7580645161290323,10.225806451612904,4.741935483870968,31.02572362531795
Lisboa,Trigo,2010,11,77610,8375.09756823442,16.633333333333333,1.34,9.06,4.033333333333333,9.266757714484896
Lisboa,Trigo,2010,12,393328,10022.10322024476,14.290322580645162,3.0903225806451613,8.429032258064517,3.4838709677419355,39.24605358339086
Lisboa,Trigo,2011,1,210273,7242.920149231725,14.193548387096774,1.1290322580645162,9.05483870967742,3.3870967741935485,29.031522599666406
Lisboa,Trigo,2011,2,1096872,8338.714596856915,15.857142857142858,1.342857142857143,9.682142857142859,3.7142857142857144,131.53969802653282
Lisboa,Trigo,2011,3,404271,7142.5226188002725,16.870967741935484,1.1709677419354838,10.429032258064517,3.774193548387097,56.60059079629562
Lisboa,Trigo,2011,4,1112070,3632.9931354059127,22.033333333333335,1.84,10.793333333333333,4.666666666666667,306.1029731000989
Lisboa,Trigo,2011,5,944942,7822.929231481495,23.70967741935484,1.4161290322580646,11.132258064516128,5.290322580645161,120.79132662958378
Lisboa,Trigo,2011,6,377580,1630.2957731092413,24.666666666666668,0.14333333333333334,13.610000000000001,5.433333333333334,231.60214620436207
Lisboa,Trigo,2011,7,195982,6546.99421104927,25.161290322580644,0.08064516129032258,13.02258064516129,5.419354838709677,29.934653015156776
Lisboa,Trigo,2011,8,939269,11313.428747610296,25.741935483870968,0.5612903225806452,10.987096774193548,5.645161290322581,83.02248778456303
Lisboa,Trigo,2011,9,1425030,10379.97770172281,25.833333333333332,0.24333333333333335,11.28,5.666666666666667,137.28642208580868
Lisboa,Trigo,2011,10,334087,6855.998901713385,24.838709677419356,1.0548387096774194,10.8,5.419354838709677,48.729150163152475
Lisboa,Trigo,2011,11,671700,13015.426150254312,17.2,1.9100000000000001,9.47,4.133333333333334,51.607991336255665
Lisboa,Trigo,2011,12,328197,6518.817757061538,15.32258064516129,0.2806451612903226,9.36774193548387,3.6774193548387095,50.34609222576888
Lisboa,Trigo,2012,1,1316663,3946.0278140356836,14.451612903225806,0.267741935483871,9.519354838709678,3.5161290322580645,333.66794712311514
Lisboa,Trigo,2012,2,1247754,3859.4383854294792,14.344827586206897,0.013793103448275864,10.813793103448276,3.5172413793103448,323.29937037229047
Lisboa,Trigo,2012,3,1488403,1306.1461135024058,18.64516129032258,0.4516129032258065,11.048387096774194,4.161290322580645,1139.5379005560685
Lisboa,Trigo,2012,4,502620,8527.846308146209,16.233333333333334,0.9733333333333333,9.926666666666668,3.6,58.93867945531256
Lisboa,Trigo,2012,5,994945,7021.75782590326,22.032258064516128,1.1838709677419357,11.019354838709676,4.870967741935484,141.69457629678547
Lisboa,Trigo,2012,6,1132110,6004.459571636067,23.866666666666667,0.12000000000000001,13.303333333333335,5.266666666666667,188.54486178037968
Lisboa,Trigo,2012,7,778844,13882.4164654645,25.258064516129032,0.0064516129032258064,12.890322580645162,5.419354838709677,56.10291277008885
Lisboa,Trigo,2012,8,995565,11618.07652945244,26.322580645161292,0.10967741935483873,11.216129032258063,5.870967741935484,85.69103478326984
Lisboa,Trigo,2012,9,370350,11952.580820885856,26.633333333333333,0.41000000000000003,11.366666666666667,5.866666666666666,30.98494003511384
Lisboa,Trigo,2012,10,57784,10128.286053158334,21.258064516129032,1.4,10.403225806451612,4.838709677419355,5.705210111239013
Lisboa,Trigo,2012,11,622410,3921.3192344618374,16.566666666666666,2.0966666666666667,8.523333333333333,4.066666666666666,158.72464412742966
Lisboa,Trigo,2012,12,793569,12927.357265581697,15.419354838709678,1.7225806451612902,8.793548387096774,3.903225806451613,61.386792651954416
Lisboa,Trigo,2013,1,1473740,9537.495941871168,14.903225806451612,1.3258064516129033,8.3,3.6774193548387095,154.52064241831445
Lisboa,Trigo,2013,2,1280944,3753.9199614360796,14.214285714285714,0.5821428571428572,9.87142857142857,3.5714285714285716,341.22837278341143
Lisboa,Trigo,2013,3,941687,8323.934464641074,15.387096774193548,2.638709677419355,9.53225806451613,3.6129032258064515,113.13003532165668
Lisboa,Trigo,2013,4,1311990,13173.709321229584,18.566666666666666,0.6666666666666666,10.77,4.3,99.59154009005748
Lisboa,Trigo,2013,5,1509390,13440.2813754829,20.0,0.14516129032258066,11.087096774193547,4.483870967741935,112.3034524227562
Lisboa,Trigo,2013,6,1059960,10503.735313450683,24.133333333333333,0.20666666666666664,13.193333333333333,5.166666666666667,100.91267233692147
Lisboa,Trigo,2013,7,1544575,6399.399632592958,27.29032258064516,0.05806451612903226,12.887096774193548,5.903225806451613,241.36248533898126
Lisboa,Trigo,2013,8,1361117,10665.400477763476,28.516129032258064,0.0064516129032258064,11.525806451612903,6.064516129032258,127.61986789317685
Lisboa,Trigo,2013,9,127740,12104.646263281835,26.366666666666667,1.836666666666667,11.129999999999999,5.566666666666666,10.552972571159373
Lisboa,Trigo,2013,10,1195949,10594.204408057736,21.903225806451612,1.867741935483871,10.093548387096773,4.935483870967742,112.88709882644756
Lisboa,Trigo,2013,11,639510,4473.009269383485,16.9,0.15333333333333332,9.403333333333334,4.166666666666667,142.9708640170432
Lisboa,Trigo,2013,12,933007,11564.01591010696,15.096774193548388,1.1451612903225807,8.8,3.6129032258064515,80.68191943462747
Lisboa,Trigo,2014,1,1407462,5761.215416196715,14.870967741935484,1.6193548387096774,7.874193548387097,3.6451612903225805,244.29949209035837
Lisboa,Trigo,2014,2,676508,5527.686799193194,14.214285714285714,2.2714285714285714,8.575,3.5714285714285716,122.38537105588928
Lisboa,Trigo,2014,3,501704,8986.724220645547,17.193548387096776,0.7806451612903226,10.103225806451613,3.806451612903226,55.82723890062367
Lisboa,Trigo,2014,4,789540,357.53735431024234,19.266666666666666,0.9066666666666666,10.683333333333334,4.4,2208.2727594244607
Lisboa,Trigo,2014,5,605182,4909.039959708687,22.0,0.5838709677419355,11.1,4.903225806451613,123.27909427649328
Lisboa,Trigo,2014,6,1405710,12813.539160222288,23.533333333333335,0.41000000000000003,13.403333333333334,5.2,109.70505357050892
Lisboa,Trigo,2014,7,971416,14435.51158218265,25.774193548387096,0.10967741935483871,12.780645161290321,5.741935483870968,67.29349316576987
Lisboa,Trigo,2014,8,1223012,4024.5693289315077,25.870967741935484,0.022580645161290325,11.296774193548387,5.903225806451613,303.8864285945101
Lisboa,Trigo,2014,9,538200,1748.6387157702532,24.666666666666668,2.393333333333333,11.006666666666666,5.8,307.7822738031565
Lisboa,Trigo,2014,10,1050032,6973.363457159632,24.032258064516128,1.403225806451613,10.035483870967743,5.516129032258065,150.57755220286418
Lisboa,Trigo,2014,11,547710,12898.326716459496,17.733333333333334,2.643333333333333,8.34,4.4,42.463647575392066
Lisboa,Trigo,2014,12,973648,2648.7015953441937,14.67741935483871,0.36774193548387096,9.319354838709677,3.806451612903226,367.594447676344
Lisboa,Trigo,2015,1,508617,6959.900640181224,14.483870967741936,0.6806451612903226,8.654838709677419,3.4516129032258065,73.07819842479195
Lisboa,Trigo,2015,2,802312,6709.216834867115,14.0,0.23571428571428574,9.403571428571428,3.5357142857142856,119.58355494347217
Lisboa,Trigo,2015,3,1071081,12040.744188361714,17.741935483870968,0.36129032258064514,10.048387096774194,3.870967741935484,88.95471768557964
Lisboa,Trigo,2015,4,1490280,13366.169946383267,19.366666666666667,1.25,10.35,4.5,111.49641265808182
Lisboa,Trigo,2015,5,856003,6806.293413669128,23.419354838709676,0.29354838709677417,11.01290322580645,5.129032258064516,125.76639706435267
Lisboa,Trigo,2015,6,1299600,8753.535160555599,25.566666666666666,0.6233333333333333,13.653333333333334,5.566666666666666,148.4657314059972
Lisboa,Trigo,2015,7,1116899,5434.484400247077,26.322580645161292,0.022580645161290325,12.97741935483871,5.774193548387097,205.5206929932894
Lisboa,Trigo,2015,8,1330396,8659.709281443424,26.161290322580644,0.05161290322580645,11.203225806451613,5.580645161290323,153.63056157680228
Lisboa,Trigo,2015,9,876750,12166.746245095881,24.266666666666666,0.7666666666666667,10.523333333333333,5.2,72.0611725056234
Lisboa,Trigo,2015,10,1031525,372.37322201224197,21.483870967741936,2.035483870967742,9.880645161290323,4.838709677419355,2770.1374293935887
Lisboa,Trigo,2015,11,1326270,5365.569957186485,19.533333333333335,0.7766666666666667,9.406666666666666,4.7,247.18156888880617
